"Startup_Name","Industry","Funding_Rounds","Investment_Amount__USD_","Valuation__USD_","Number_of_Investors","Country","Year_Founded","Growth_Rate____","Age","Year"
"Startup_271","E-commerce",8,2718670322.77,4198200861.98726,16,"France",2008-04-01,91.48,17,2008
"Startup_272","Biotech",4,3036366847.86,10259128392.31,14,"Singapore",2013-04-01,88.75,12,2013
"Startup_273","Fintech",2,3733885388.61,14349424226.2408,24,"Brazil",2023-04-01,47.81,2,2023
"Startup_274","SaaS",10,1374121897.47,6101680789.0026,17,"Singapore",2021-04-01,191.49,4,2021
"Startup_275","E-commerce",1,1910177328.71,9043004199.51828,47,"USA",2000-04-01,114.64,25,2000
"Startup_276","Blockchain",1,1851348304.06,7285139646.5538,48,"Brazil",2001-04-01,28.82,24,2001
"Startup_277","HealthTech",8,557513324.84,900017797.157255,49,"Singapore",2022-04-01,64.87,3,2022
"Startup_278","EdTech",2,3728214009.3,6084761595.11186,18,"UK",2020-04-01,150.9,5,2020
"Startup_279","AI",7,3426004016.16,10176253842.5444,36,"Germany",2015-04-01,84.19,10,2015
"Startup_280","E-commerce",9,4199399903.81,10507816026.8089,5,"Canada",2015-04-01,82.77,10,2015
"Startup_281","Biotech",9,4429201419.3,12868229775.4311,33,"India",2006-04-01,5.06,19,2006
"Startup_282","SaaS",5,4017662422.97,8049152109.16394,14,"Singapore",2011-04-01,102.75,14,2011
"Startup_283","EdTech",6,1983050394.4,6548855343.68265,42,"Brazil",2007-04-01,138.6,18,2007
"Startup_284","AI",9,3446049313.9,14038594476.5057,46,"China",2003-04-01,154.18,22,2003
"Startup_285","E-commerce",10,3286018254.96,13024216131.9848,1,"Australia",2008-04-01,153.81,17,2008
"Startup_286","EdTech",3,758989177,2810879811.0385,3,"France",2012-04-01,165.73,13,2012
"Startup_287","HealthTech",9,272245749.16,586823837.533692,20,"Singapore",2010-04-01,37.6,15,2010
"Startup_288","EdTech",5,3536485933.08,13706551232.8912,31,"Canada",2003-04-01,55.53,22,2003
"Startup_289","Biotech",4,1111359775.46,3461402771.34875,41,"Brazil",2008-04-01,151.06,17,2008
"Startup_290","HealthTech",2,2815145008.41,7938799567.4653,42,"Germany",2009-04-01,110.84,16,2009
"Startup_291","HealthTech",10,3256827302.84,8356443833.38774,27,"France",2009-04-01,20.63,16,2009
"Startup_292","AI",9,4811067145.95,15974120040.9403,29,"Australia",2006-04-01,177.41,19,2006
"Startup_293","Blockchain",6,1317604310.2,3633511531.8775,1,"Brazil",2007-04-01,34.8,18,2007
"Startup_294","Biotech",8,307683729.81,946106844.730768,3,"Brazil",2019-04-01,194.96,6,2019
"Startup_295","AI",8,2668300646.16,4466157555.43113,48,"Australia",2016-04-01,20.79,9,2016
"Startup_296","Fintech",10,3909244045.54,9917338640.89752,31,"Canada",2003-04-01,142.91,22,2003
"Startup_297","Fintech",10,3548649517.26,14213489868.5584,36,"France",2013-04-01,65.5,12,2013
"Startup_298","Blockchain",1,3711959836.21,12422356505.8376,24,"UK",2022-04-01,164.21,3,2022
"Startup_299","Blockchain",9,1196962004.3,2365314262.25319,17,"India",2012-04-01,100.81,13,2012
"Startup_300","EdTech",5,1886066715.08,9022527749.91426,7,"Brazil",2009-04-01,51.42,16,2009
"Startup_301","Blockchain",5,3892965584.92,18147745226.0805,40,"Canada",2009-04-01,61.66,16,2009
"Startup_302","HealthTech",5,2870553188.63,12659357265.2133,20,"Brazil",2002-04-01,81.38,23,2002
"Startup_303","AI",6,3071473663.91,12822732523.9851,27,"India",2005-04-01,45.14,20,2005
"Startup_304","E-commerce",9,243141363.56,1095687007.46377,10,"UK",2021-04-01,90.91,4,2021
"Startup_305","Fintech",4,2624105744.24,6449886361.71315,31,"Canada",2006-04-01,160.76,19,2006
"Startup_306","Fintech",5,3504415468.77,12551816823.2363,40,"Brazil",2023-04-01,187.78,2,2023
"Startup_307","HealthTech",6,2383337774.89,4277942084.25624,38,"Australia",2007-04-01,82.24,18,2007
"Startup_308","Blockchain",4,999722963.5,1867118152.30812,37,"Singapore",2014-04-01,44.33,11,2014
"Startup_309","Biotech",7,1902244072.14,5224433496.71579,28,"UK",2020-04-01,15.66,5,2020
"Startup_310","EdTech",5,3913849603.83,15026684238.9986,34,"UK",2020-04-01,69.41,5,2020
"Startup_311","AI",8,556489564.23,1373231565.22383,12,"France",2017-04-01,164.4,8,2017
"Startup_312","Fintech",10,2263649695.87,4120683165.22749,39,"USA",2023-04-01,26.96,2,2023
"Startup_313","Biotech",4,4580496812.16,7186503246.45101,32,"Brazil",2017-04-01,86.41,8,2017
"Startup_314","AI",4,88022376.7,305567170.665711,30,"Australia",2023-04-01,83.51,2,2023
"Startup_315","HealthTech",7,181388776.52,501478318.902098,50,"Australia",2015-04-01,179.5,10,2015
"Startup_316","AI",7,3064309690.41,6281758015.42695,14,"India",2019-04-01,63.07,6,2019
"Startup_317","Fintech",7,4234699339.18,10936348473.1671,18,"UK",2000-04-01,26.54,25,2000
"Startup_318","Biotech",2,572692370.7,1282025513.38275,24,"Germany",2015-04-01,125.51,10,2015
"Startup_319","EdTech",5,2550126891.56,12370909256.7176,31,"Singapore",2016-04-01,167.52,9,2016
"Startup_320","AI",8,1891274738.16,5257962346.3695,14,"Canada",2020-04-01,161.65,5,2020
"Startup_321","AI",3,1935618157.72,4783106425.72091,29,"Singapore",2021-04-01,25.9,4,2021
"Startup_322","SaaS",2,2042971783.75,7247814827.62791,30,"France",2010-04-01,124.72,15,2010
"Startup_323","SaaS",2,2427592593.64,4737980887.9313,39,"Brazil",2000-04-01,68.89,25,2000
"Startup_324","AI",5,3537064312.9,17158731566.5891,10,"Singapore",2013-04-01,29.71,12,2013
"Startup_325","Fintech",1,3224985024.02,12294854490.0681,7,"Australia",2010-04-01,127.81,15,2010
"Startup_326","HealthTech",10,4334970078.47,18560084401.6666,37,"Singapore",2007-04-01,74.27,18,2007
"Startup_327","E-commerce",8,3442333684.08,14587083195.4587,24,"Australia",2019-04-01,133.48,6,2019
"Startup_328","EdTech",8,4111180278.29,7725412065.47056,42,"Germany",2019-04-01,9.13,6,2019
"Startup_329","SaaS",2,3246045212.87,9945625802.00967,4,"Brazil",2023-04-01,165.57,2,2023
"Startup_330","AI",6,1407628042.18,2837837328.10819,11,"Singapore",2002-04-01,73.2,23,2002
"Startup_331","AI",7,251433829.31,1147470458.28787,19,"France",2015-04-01,147.66,10,2015
"Startup_332","Fintech",9,3789305458.02,8272667271.11956,43,"France",2022-04-01,156.78,3,2022
"Startup_333","HealthTech",9,230641984.27,858106903.120502,31,"France",2011-04-01,72.03,14,2011
"Startup_334","Biotech",9,4369722781.87,12890999403.116,45,"China",2002-04-01,7.45,23,2002
"Startup_335","EdTech",4,1750683155.84,3120112261.02196,43,"Brazil",2004-04-01,65.88,21,2004
"Startup_336","EdTech",9,1625548002.76,3408525773.53922,27,"Canada",2009-04-01,111.92,16,2009
"Startup_337","Blockchain",6,1676572969.31,7753709293.7446,7,"USA",2018-04-01,74.03,7,2018
"Startup_338","SaaS",6,4663152865.68,22805435916.6715,18,"India",2015-04-01,118.11,10,2015
"Startup_339","Biotech",10,1623426888.69,7676553082.99858,1,"Australia",2012-04-01,194.84,13,2012
"Startup_340","AI",2,1003881232.9,2796426952.42764,1,"India",2016-04-01,138,9,2016
"Startup_341","Fintech",5,4227877500.87,17362043767.3662,28,"China",2014-04-01,174.26,11,2014
"Startup_342","E-commerce",10,1864209580.08,5089503846.84881,47,"Australia",2012-04-01,37.75,13,2012
"Startup_343","Fintech",5,1780270982.5,5740360069.71994,43,"France",2018-04-01,143.12,7,2018
"Startup_344","E-commerce",3,1760051855.11,5645709260.86582,41,"France",2016-04-01,194.99,9,2016
"Startup_345","EdTech",9,10028813.43,24664765.7362859,36,"Australia",2009-04-01,42.73,16,2009
"Startup_346","HealthTech",9,3175452268.55,10934068071.6748,35,"India",2015-04-01,43.05,10,2015
"Startup_347","Biotech",8,1544091977.94,7279467787.41395,37,"Australia",2015-04-01,141.52,10,2015
"Startup_348","Blockchain",3,4843785979.4,13046963460.8355,15,"Brazil",2010-04-01,38.45,15,2010
"Startup_349","AI",6,62049936.48,130113624.997179,19,"USA",2011-04-01,117.19,14,2011
"Startup_350","AI",3,4044917794.36,12764768343.3968,42,"UK",2000-04-01,175.01,25,2000
"Startup_351","E-commerce",5,3416933224.89,11245547167.8975,44,"Brazil",2019-04-01,161.18,6,2019
"Startup_352","Blockchain",4,3587854634.7,8324601076.84886,36,"UK",2015-04-01,119.52,10,2015
"Startup_353","Blockchain",9,1422023272.53,7107966292.07243,11,"Australia",2010-04-01,66.76,15,2010
"Startup_354","SaaS",1,3511025818.67,6984359727.46181,7,"China",2005-04-01,72.78,20,2005
"Startup_355","EdTech",7,2547693389.83,11899602710.2523,50,"USA",2008-04-01,145.64,17,2008
"Startup_356","HealthTech",5,2372278462.7,9754796016.21568,1,"China",2002-04-01,96.85,23,2002
"Startup_357","Biotech",5,2172154534.84,5318543514.42577,9,"USA",2019-04-01,26.91,6,2019
"Startup_358","Biotech",8,3065765126.77,5006863185.35441,38,"Singapore",2016-04-01,84.74,9,2016
"Startup_359","Fintech",5,3518787976.02,14521282905.8092,8,"Singapore",2017-04-01,112.45,8,2017
"Startup_360","E-commerce",9,1137348965.41,5383824724.70638,17,"Canada",2016-04-01,73.01,9,2016
"Startup_361","EdTech",3,850720932.48,3806741828.5859,46,"Australia",2007-04-01,35.39,18,2007
"Startup_362","E-commerce",4,1819132027.73,4360825655.27087,34,"Germany",2000-04-01,63.48,25,2000
"Startup_363","EdTech",10,4159273795.93,16057690572.58,13,"Brazil",2003-04-01,181.91,22,2003
"Startup_364","Biotech",7,1897673513.88,4597855630.78227,46,"Australia",2004-04-01,76.98,21,2004
"Startup_365","HealthTech",1,3223093026.56,5060395685.45212,26,"Germany",2017-04-01,54.91,8,2017
"Startup_366","AI",8,2095633329.76,3302567190.48124,28,"Germany",2013-04-01,73.14,12,2013
"Startup_367","Fintech",7,2562781526.29,3937979946.32753,13,"France",2006-04-01,41.48,19,2006
"Startup_368","Biotech",2,2457235232.17,10732170703.1426,14,"UK",2016-04-01,24.84,9,2016
"Startup_369","HealthTech",6,4995603165.48,8977952853.02324,17,"Singapore",2015-04-01,23.99,10,2015
"Startup_370","HealthTech",4,308665901.04,666200580.604194,1,"USA",2008-04-01,32.66,17,2008
"Startup_371","Fintech",2,2880572766.75,4603853698.27435,10,"Canada",2022-04-01,91.82,3,2022
"Startup_372","Blockchain",3,2181697848.02,5314637540.45642,18,"UK",2007-04-01,81.03,18,2007
"Startup_373","SaaS",4,4685071784.91,8981836184.31761,34,"USA",2009-04-01,60.57,16,2009
"Startup_374","SaaS",10,3250711927.97,8910023275.32198,43,"USA",2017-04-01,167.03,8,2017
"Startup_375","Biotech",3,4871984847.89,15853976426.6394,48,"China",2000-04-01,141.04,25,2000
"Startup_376","Biotech",9,1855420999.01,5533572287.91711,3,"India",2017-04-01,196.74,8,2017
"Startup_377","AI",1,2990998926.15,10215873119.9943,4,"France",2003-04-01,65.71,22,2003
"Startup_378","HealthTech",1,979033129.98,2498906978.63823,20,"India",2012-04-01,170.68,13,2012
"Startup_379","Biotech",7,1085455489.89,3944636468.69599,10,"Australia",2002-04-01,189.53,23,2002
"Startup_380","AI",7,3252215197.7,13279372135.4588,18,"UK",2018-04-01,172.16,7,2018
"Startup_381","AI",1,3132685185.72,13178905501.8522,10,"India",2011-04-01,184.37,14,2011
"Startup_382","Biotech",1,154202301.03,407827261.20797,48,"Australia",2011-04-01,86.85,14,2011
"Startup_383","Biotech",8,4709711131.94,8566272045.87123,17,"Singapore",2001-04-01,70.63,24,2001
"Startup_384","SaaS",7,3785417699.27,13783956658.1446,14,"Singapore",2012-04-01,83.25,13,2012
"Startup_385","AI",10,1070044442.74,3072483280.16291,27,"China",2023-04-01,43.38,2,2023
"Startup_386","Blockchain",6,1109052376.8,5116554297.92488,9,"UK",2010-04-01,28.18,15,2010
"Startup_387","Blockchain",9,196943519.68,784352291.275553,20,"China",2016-04-01,99.08,9,2016
"Startup_388","Blockchain",1,3096338151.71,7184699638.76338,16,"Singapore",2006-04-01,47.04,19,2006
"Startup_389","EdTech",5,2314233330.36,8909969303.16548,50,"China",2023-04-01,97.42,2,2023
"Startup_390","Fintech",4,1688104532.56,3753675824.50342,19,"Brazil",2015-04-01,29.4,10,2015
"Startup_391","Fintech",1,2154482616.25,3811044644.90455,7,"UK",2013-04-01,160.03,12,2013
"Startup_392","HealthTech",7,655969417.67,2189254237.43106,23,"China",2009-04-01,193.76,16,2009
"Startup_393","Blockchain",4,433693154.71,1370824100.47754,20,"Singapore",2020-04-01,109.97,5,2020
"Startup_394","Blockchain",8,4330197981.44,6956240860.80088,40,"Australia",2001-04-01,171.88,24,2001
"Startup_395","SaaS",5,1339003057.49,5113318505.42813,29,"USA",2009-04-01,97.58,16,2009
"Startup_396","HealthTech",6,467837647.59,2242314759.80907,46,"Singapore",2021-04-01,184.54,4,2021
"Startup_397","SaaS",5,4155195209.93,13219239934.1138,17,"Canada",2006-04-01,90.59,19,2006
"Startup_398","EdTech",9,415273861.93,1587198017.17343,4,"UK",2018-04-01,8.61,7,2018
"Startup_399","SaaS",1,1158817154.11,2930971567.37305,8,"USA",2021-04-01,145.12,4,2021
"Startup_400","SaaS",5,2977100942.56,8733360294.77235,46,"Australia",2014-04-01,158.19,11,2014
"Startup_401","SaaS",9,987211957.52,3128148964.67191,43,"France",2020-04-01,178.52,5,2020
"Startup_402","SaaS",10,4855139523.89,13579704354.9481,29,"Germany",2021-04-01,166.68,4,2021
"Startup_403","HealthTech",2,4786446143.66,18773805724.2884,20,"Germany",2020-04-01,52.71,5,2020
"Startup_404","Fintech",1,4583390523.54,9053026861.92784,24,"China",2000-04-01,97.74,25,2000
"Startup_405","Fintech",10,2550171823.37,7623211117.26015,2,"China",2005-04-01,98.98,20,2005
"Startup_406","E-commerce",7,3431774860.3,10488869032.74,8,"UK",2012-04-01,138.29,13,2012
"Startup_407","SaaS",5,1269724893.86,6075935621.01118,5,"Germany",2009-04-01,144.33,16,2009
"Startup_408","Biotech",3,775342019.78,2463185969.99567,6,"India",2015-04-01,22.55,10,2015
"Startup_409","Fintech",10,2243792909.57,8278832692.44198,3,"Germany",2004-04-01,67.91,21,2004
"Startup_410","HealthTech",5,1495452653.2,4639902996.80015,32,"Singapore",2007-04-01,164.55,18,2007
"Startup_411","Fintech",8,2208248011.56,8916513879.48473,11,"Germany",2016-04-01,44.29,9,2016
"Startup_412","Blockchain",8,1337299885.97,2022018891.71632,23,"Brazil",2011-04-01,109.22,14,2011
"Startup_413","Blockchain",8,125583000.28,469276851.514561,45,"France",2004-04-01,37.54,21,2004
"Startup_414","E-commerce",10,1639451822.48,4044996738.10978,32,"Australia",2021-04-01,58.56,4,2021
"Startup_415","SaaS",1,2456548751.86,11405881447.1881,3,"Singapore",2000-04-01,50.67,25,2000
"Startup_416","AI",4,2952078433.3,7063596817.00371,14,"China",2011-04-01,144.42,14,2011
"Startup_417","Blockchain",8,1060931418.69,5217433413.21053,1,"USA",2014-04-01,129.98,11,2014
"Startup_418","Blockchain",8,3247355663.35,7800566657.94469,13,"UK",2001-04-01,158.68,24,2001
"Startup_419","EdTech",8,3003022309.46,14922314302.0047,45,"China",2003-04-01,101.18,22,2003
"Startup_420","E-commerce",8,218086304.4,934846172.232387,16,"Brazil",2023-04-01,58.05,2,2023
"Startup_421","E-commerce",7,514907401.95,2573762217.1006,20,"UK",2021-04-01,113.38,4,2021
"Startup_422","E-commerce",6,125062777.07,362113518.667262,27,"Singapore",2004-04-01,134,21,2004
"Startup_423","Biotech",1,1373881162.49,6254934810.44219,40,"Brazil",2005-04-01,42.79,20,2005
"Startup_424","SaaS",10,705099744.86,2500255042.34125,47,"USA",2010-04-01,28.22,15,2010
"Startup_425","Fintech",2,4966684844.06,21359062444.8171,34,"France",2006-04-01,191.58,19,2006
"Startup_426","E-commerce",2,3429447598.03,8291214381.28582,12,"Brazil",2011-04-01,166.06,14,2011
"Startup_427","SaaS",7,249759366.28,582493718.211468,3,"UK",2014-04-01,33.31,11,2014
"Startup_428","Biotech",8,1596600952.19,2450553096.73504,20,"Singapore",2005-04-01,156.58,20,2005
"Startup_429","Fintech",1,1690203004.34,6998242320.00106,31,"Brazil",2008-04-01,16.02,17,2008
"Startup_430","Blockchain",2,112547879.91,388822148.394802,41,"Germany",2022-04-01,31.72,3,2022
"Startup_431","HealthTech",6,2244276648.36,7077226078.37487,45,"Germany",2005-04-01,145.9,20,2005
"Startup_432","HealthTech",3,4223570525.92,11559331839.8307,22,"India",2003-04-01,44.55,22,2003
"Startup_433","AI",9,1728165544.47,8571566848.94179,16,"France",2022-04-01,155.68,3,2022
"Startup_434","SaaS",2,2677859780.98,10837751557.8037,15,"Brazil",2010-04-01,87.54,15,2010
"Startup_435","EdTech",2,4465078452.9,10697579212.022,9,"Brazil",2010-04-01,177.29,15,2010
"Startup_436","Biotech",10,4991896725.42,24709061035.6409,13,"Australia",2019-04-01,157.62,6,2019
"Startup_437","Blockchain",10,124002994.45,560913136.882653,21,"India",2002-04-01,82.19,23,2002
"Startup_438","EdTech",7,1224768604.11,2847827469.90965,39,"Australia",2000-04-01,45.3,25,2000
"Startup_439","E-commerce",6,2894154275.18,9703034698.98792,37,"Germany",2020-04-01,81.35,5,2020
"Startup_440","Fintech",7,3909585814.32,13218486616.3958,27,"India",2003-04-01,62.02,22,2003
"Startup_441","SaaS",9,3865276226.89,19324357005.7441,4,"India",2004-04-01,129.09,21,2004
"Startup_442","HealthTech",6,2397392209.37,10149948181.229,7,"France",2020-04-01,63.68,5,2020
"Startup_443","Blockchain",4,1838755397.93,7907473105.30971,31,"France",2006-04-01,159.73,19,2006
"Startup_444","Biotech",4,216349988.54,540499255.721444,28,"China",2021-04-01,101.11,4,2021
"Startup_445","HealthTech",4,1895985100.71,7580835858.99982,22,"France",2017-04-01,124.99,8,2017
"Startup_446","AI",5,2862979566.46,10107492553.2672,5,"USA",2012-04-01,142.21,13,2012
"Startup_447","HealthTech",3,1861212622.19,8882194445.17311,6,"Australia",2015-04-01,8.85,10,2015
"Startup_448","E-commerce",4,1339619719.08,4018199278.79959,42,"USA",2020-04-01,41.97,5,2020
"Startup_449","SaaS",8,2462033222.21,10412319259.192,33,"Australia",2022-04-01,57.15,3,2022
"Startup_450","Biotech",7,4016725392.53,12219118063.4402,32,"Germany",2002-04-01,56.59,23,2002
"Startup_451","HealthTech",8,3871723883.68,8476805524.1847,25,"Germany",2018-04-01,180.66,7,2018
"Startup_452","Blockchain",9,3274124585.26,8903440127.38406,37,"Germany",2019-04-01,186.26,6,2019
"Startup_453","E-commerce",2,1756859139.17,5729941239.1148,18,"Australia",2015-04-01,28.63,10,2015
"Startup_454","AI",5,3859154912.52,10612758532.7629,8,"China",2000-04-01,138.53,25,2000
"Startup_455","EdTech",4,4549814836.77,7579318472.88333,3,"Singapore",2003-04-01,139.19,22,2003
"Startup_456","AI",6,1757269247.4,5869476861.44904,3,"Germany",2018-04-01,138.28,7,2018
"Startup_457","E-commerce",3,4382357129.13,11447776849.0252,28,"China",2007-04-01,26.66,18,2007
"Startup_458","Fintech",4,4243173955.94,16899800631.6267,40,"Brazil",2009-04-01,128.51,16,2009
"Startup_459","HealthTech",9,523520244.62,1055415336.43155,12,"India",2014-04-01,30.97,11,2014
"Startup_460","Blockchain",8,3962669224.5,8376071870.85264,48,"Germany",2010-04-01,158.88,15,2010
"Startup_461","SaaS",1,390935500.19,1188344620.62333,6,"Australia",2017-04-01,157.1,8,2017
"Startup_462","E-commerce",7,3716807745.27,7826223562.91391,42,"France",2004-04-01,30.42,21,2004
"Startup_463","Fintech",6,2571757828.88,10115171689.1243,22,"Australia",2005-04-01,112.08,20,2005
"Startup_464","SaaS",6,3861493144.54,13958967022.6872,16,"China",2020-04-01,95.31,5,2020
"Startup_465","SaaS",9,501140331.04,1816171177.13419,42,"Canada",2002-04-01,160.38,23,2002
"Startup_466","Blockchain",5,4139142862.41,11033417478.0875,19,"Brazil",2007-04-01,12.19,18,2007
"Startup_467","SaaS",4,140286272.36,303501854.834185,27,"Brazil",2010-04-01,72.02,15,2010
"Startup_468","Blockchain",5,760157307.34,3325889402.09942,6,"Germany",2018-04-01,194.79,7,2018
"Startup_469","SaaS",4,2907407844.08,11400032621.0917,42,"China",2020-04-01,53.53,5,2020
"Startup_470","AI",7,4995596887.4,19018734945.0423,31,"Singapore",2017-04-01,38.9,8,2017
"Startup_471","Biotech",8,3988504694.4,7906569128.60554,45,"Germany",2005-04-01,79.65,20,2005
"Startup_472","Blockchain",4,1010054915.51,3450994916.52121,20,"Australia",2002-04-01,196.24,23,2002
"Startup_473","Blockchain",3,4329991826.72,15052660727.0431,19,"France",2001-04-01,67.37,24,2001
"Startup_474","SaaS",5,4813588032.68,7258537239.87718,17,"India",2014-04-01,62.14,11,2014
"Startup_475","Blockchain",10,2526572058.52,9773686020.2768,21,"Brazil",2021-04-01,115.82,4,2021
"Startup_476","HealthTech",10,40633531.2,92212414.5689707,49,"Canada",2019-04-01,12.72,6,2019
"Startup_477","Blockchain",8,3376421100.96,13064573762.9234,23,"Brazil",2004-04-01,28.5,21,2004
